"원본경로","새경로","처리","EXIF","원본","결과","원본KB","결과KB"
"/uploaded/summernote/202302/96af219d594fcb581dfd668e4d098b27.jpg","/images/uploaded/summernote/202302/96af219d594fcb581dfd668e4d098b27.jpg","JPG 재압축","1","1080x1372","1080x1372","313","201"
"/uploaded/summernote/202302/96c84a750d66ab4d0e9ce16678b69121.jpg","/images/uploaded/summernote/202302/96c84a750d66ab4d0e9ce16678b69121.jpg","JPG 재압축","1","960x721","960x721","55","72"
"/uploaded/summernote/202302/96da8dec60f634d715b3496db99f33dd.jpg","/images/uploaded/summernote/202302/96da8dec60f634d715b3496db99f33dd.jpg","JPG 재압축","1","2048x2048","1400x1400","500","226"
"/uploaded/summernote/202302/96e1f6a3454ee42a60404eda55e11d82.png","/images/uploaded/summernote/202302/96e1f6a3454ee42a60404eda55e11d82.jpg","PNG→JPG","1","1080x1080","1080x1080","783","208"
"/uploaded/summernote/202302/97291abc77dfc02a08aa4350d9c7249a.jpg","/images/uploaded/summernote/202302/97291abc77dfc02a08aa4350d9c7249a.jpg","JPG 재압축","1","720x1323","720x1323","249","196"
"/uploaded/summernote/202302/994b927efa0dd3e7d36da50e066293f8.jpg","/images/uploaded/summernote/202302/994b927efa0dd3e7d36da50e066293f8.jpg","JPG 재압축","1","720x960","720x960","47","58"
"/uploaded/summernote/202302/997b0673a8327ccf0491fd39926767fe.jpg","/images/uploaded/summernote/202302/997b0673a8327ccf0491fd39926767fe.jpg","JPG 재압축","1","960x720","960x720","96","126"
"/uploaded/summernote/202302/99906f06380979b8cf8921c40ff19ff1.jpg","/images/uploaded/summernote/202302/99906f06380979b8cf8921c40ff19ff1.jpg","JPG 재압축","1","1260x945","1260x945","119","149"
"/uploaded/summernote/202302/9a1ccb4241fa2ab5eb5c4565ecce247e.jpg","/images/uploaded/summernote/202302/9a1ccb4241fa2ab5eb5c4565ecce247e.jpg","JPG 재압축","1","600x292","600x292","45","48"
"/uploaded/summernote/202302/9a98d1e1bdbadad2b6376e6146d967c0.jpg","/images/uploaded/summernote/202302/9a98d1e1bdbadad2b6376e6146d967c0.jpg","JPG 재압축","1","600x450","600x450","43","45"
"/uploaded/summernote/202302/9a9c3e28c7ee9d7613be78b171907b6d.jpg","/images/uploaded/summernote/202302/9a9c3e28c7ee9d7613be78b171907b6d.jpg","JPG 재압축","1","960x720","960x720","67","83"
"/uploaded/summernote/202302/9aa1107fc8835a58463aa7a399e6ca46.jpg","/images/uploaded/summernote/202302/9aa1107fc8835a58463aa7a399e6ca46.jpg","JPG 재압축","1","2048x1536","1400x1050","208","157"
"/uploaded/summernote/202302/9aa8978a6e708da489b5cafd9cbcf486.jpg","/images/uploaded/summernote/202302/9aa8978a6e708da489b5cafd9cbcf486.jpg","JPG 재압축","1","526x935","526x935","112","119"
"/uploaded/summernote/202302/9ad06952d3e3f173bbaab0fd01af1f44.jpg","/images/uploaded/summernote/202302/9ad06952d3e3f173bbaab0fd01af1f44.jpg","JPG 재압축","1","1032x774","1032x774","69","87"
"/uploaded/summernote/202302/9ad5f7eac20e91af28f37299e9a1b491.jpg","/images/uploaded/summernote/202302/9ad5f7eac20e91af28f37299e9a1b491.jpg","JPG 재압축","1","1344x1008","1344x1008","98","121"
"/uploaded/summernote/202302/9aed1ed1edb6ca8d9fb67a814fa8a9f6.jpg","/images/uploaded/summernote/202302/9aed1ed1edb6ca8d9fb67a814fa8a9f6.jpg","JPG 재압축","1","944x944","944x944","124","99"
"/uploaded/summernote/202302/9b01ffd3c465632464e42e09361578c8.jpg","/images/uploaded/summernote/202302/9b01ffd3c465632464e42e09361578c8.jpg","JPG 재압축","1","600x338","600x338","31","32"
"/uploaded/summernote/202302/9b09ee008f7c229b61b6852adf695a79.jpg","/images/uploaded/summernote/202302/9b09ee008f7c229b61b6852adf695a79.jpg","JPG 재압축","1","593x395","593x395","23","23"
"/uploaded/summernote/202302/9b5529e738a4718c01c443a196bc6c4e.jpg","/images/uploaded/summernote/202302/9b5529e738a4718c01c443a196bc6c4e.jpg","JPG 재압축","1","960x720","960x720","72","94"
"/uploaded/summernote/202302/9b5a807f61cdf3fe1738e8b981e05493.jpg","/images/uploaded/summernote/202302/9b5a807f61cdf3fe1738e8b981e05493.jpg","JPG 재압축","1","2048x2048","1400x1400","500","226"
"/uploaded/summernote/202302/9c8daead66d7895fa909eb9cfb5b4f57.jpg","/images/uploaded/summernote/202302/9c8daead66d7895fa909eb9cfb5b4f57.jpg","JPG 재압축","1","600x450","600x450","41","43"
"/uploaded/summernote/202302/9c97567b936115748d97af8446b351e4.png","/images/uploaded/summernote/202302/9c97567b936115748d97af8446b351e4.jpg","PNG→JPG","1","1280x720","1280x720","1529","150"
"/uploaded/summernote/202302/9cd6bbb3e4d5be6b162fa8f08c81a46c.jpg","/images/uploaded/summernote/202302/9cd6bbb3e4d5be6b162fa8f08c81a46c.jpg","JPG 재압축","1","2048x2048","1400x1400","536","253"
"/uploaded/summernote/202302/9cefa6e59c45fbeb935e247571a62d86.jpg","/images/uploaded/summernote/202302/9cefa6e59c45fbeb935e247571a62d86.jpg","JPG 재압축","1","960x960","960x960","84","104"
"/uploaded/summernote/202302/9d45711601aebac5800c7c7d60552366.jpg","/images/uploaded/summernote/202302/9d45711601aebac5800c7c7d60552366.jpg","JPG 재압축","1","540x960","540x960","47","55"
"/uploaded/summernote/202302/9d631ff0997a129b18febe0e378a4098.png","/images/uploaded/summernote/202302/9d631ff0997a129b18febe0e378a4098.jpg","PNG→JPG","1","1280x720","1280x720","740","162"
"/uploaded/summernote/202302/9dbfcf8ea27bc5bf7a5a2c820d29d9d9.jpg","/images/uploaded/summernote/202302/9dbfcf8ea27bc5bf7a5a2c820d29d9d9.jpg","JPG 재압축","1","2048x1536","1400x1050","365","253"
"/uploaded/summernote/202302/9de272ab6a573efe886f9a442c3a8a41.jpg","/images/uploaded/summernote/202302/9de272ab6a573efe886f9a442c3a8a41.jpg","JPG 재압축","1","600x600","600x600","73","77"
"/uploaded/summernote/202302/9e2fe2626d18ad858c4f1fb878e7ad89.jpg","/images/uploaded/summernote/202302/9e2fe2626d18ad858c4f1fb878e7ad89.jpg","JPG 재압축","1","960x960","960x960","114","118"
"/uploaded/summernote/202302/9f026e19f20405b1cf5dee153eaabe8c.jpg","/images/uploaded/summernote/202302/9f026e19f20405b1cf5dee153eaabe8c.jpg","JPG 재압축","1","235x590","235x590","21","23"
"/uploaded/summernote/202302/9f3a67ea9b138b69e3464f582831458c.jpg","/images/uploaded/summernote/202302/9f3a67ea9b138b69e3464f582831458c.jpg","JPG 재압축","1","960x720","960x720","73","95"
"/uploaded/summernote/202302/9f8a72b3a127c65791d019bf8cd2f201.jpg","/images/uploaded/summernote/202302/9f8a72b3a127c65791d019bf8cd2f201.jpg","JPG 재압축","1","1032x774","1032x774","61","76"
"/uploaded/summernote/202302/9f910dca05c6ee1de691f7490ee27937.jpg","/images/uploaded/summernote/202302/9f910dca05c6ee1de691f7490ee27937.jpg","JPG 재압축","1","526x701","526x701","42","43"
"/uploaded/summernote/202302/9f9f82d3ffacbb0e61bf40d643ea017f.jpg","/images/uploaded/summernote/202302/9f9f82d3ffacbb0e61bf40d643ea017f.jpg","JPG 재압축","1","583x350","583x350","28","29"
"/uploaded/summernote/202302/9fcb0773a68cff68553862f2b5a261d0.jpg","/images/uploaded/summernote/202302/9fcb0773a68cff68553862f2b5a261d0.jpg","JPG 재압축","1","1334x1334","1334x1334","70","109"
"/uploaded/summernote/202302/a0a21cbc2e08702d19b9e5e7ac579aad.jpg","/images/uploaded/summernote/202302/a0a21cbc2e08702d19b9e5e7ac579aad.jpg","JPG 재압축","1","960x720","960x720","64","79"
"/uploaded/summernote/202302/a0de8a5f08e61efa16735b3b1e617fc3.jpg","/images/uploaded/summernote/202302/a0de8a5f08e61efa16735b3b1e617fc3.jpg","JPG 재압축","1","960x717","960x717","42","53"
"/uploaded/summernote/202302/a112f547085265d7f84cf13f02fead1b.jpg","/images/uploaded/summernote/202302/a112f547085265d7f84cf13f02fead1b.jpg","JPG 재압축","1","600x338","600x338","33","34"
"/uploaded/summernote/202302/a129f1a670d8bce4cfca2a35ef3297b2.png","/images/uploaded/summernote/202302/a129f1a670d8bce4cfca2a35ef3297b2.jpg","PNG→JPG","1","1280x720","1280x720","1380","184"
"/uploaded/summernote/202302/a17290930940180da153257a822c5236.jpg","/images/uploaded/summernote/202302/a17290930940180da153257a822c5236.jpg","JPG 재압축","1","1260x945","1260x945","105","130"
"/uploaded/summernote/202302/a19c44d9b3b823241a7bb57f9ebc4c98.jpg","/images/uploaded/summernote/202302/a19c44d9b3b823241a7bb57f9ebc4c98.jpg","JPG 재압축","1","2048x1365","1400x933","327","236"
"/uploaded/summernote/202302/a1a44f7a815ed78e4fdeeed7ca87b9b1.png","/images/uploaded/summernote/202302/a1a44f7a815ed78e4fdeeed7ca87b9b1.jpg","PNG→JPG","1","512x720","512x720","182","61"
"/uploaded/summernote/202302/a1ba9076743110ccf819370c44d6b832.jpg","/images/uploaded/summernote/202302/a1ba9076743110ccf819370c44d6b832.jpg","JPG 재압축","1","600x338","600x338","59","63"
"/uploaded/summernote/202302/a2d04a0f9f690d6a9ee69aa0e0cb9106.jpg","/images/uploaded/summernote/202302/a2d04a0f9f690d6a9ee69aa0e0cb9106.jpg","JPG 재압축","1","2016x1134","1400x788","375","164"
"/uploaded/summernote/202302/a2d71b10cc4ca8de2e894fc26f760d68.jpg","/images/uploaded/summernote/202302/a2d71b10cc4ca8de2e894fc26f760d68.jpg","JPG 재압축","1","600x450","600x450","52","55"
"/uploaded/summernote/202302/a305100806bc20013dddebd077d3c668.jpg","/images/uploaded/summernote/202302/a305100806bc20013dddebd077d3c668.jpg","JPG 재압축","1","1536x2048","1050x1400","278","205"
"/uploaded/summernote/202302/a385e3f76abade63aebb2fdf11954c65.png","/images/uploaded/summernote/202302/a385e3f76abade63aebb2fdf11954c65.jpg","PNG→JPG","1","1080x1080","1080x1080","151","115"
"/uploaded/summernote/202302/a42541bea4e219f49d6f02ca090c0d6f.jpg","/images/uploaded/summernote/202302/a42541bea4e219f49d6f02ca090c0d6f.jpg","JPG 재압축","1","1536x2048","1050x1400","326","239"
"/uploaded/summernote/202302/a468d137ee8759e6153a5090f3b8f0ab.jpg","/images/uploaded/summernote/202302/a468d137ee8759e6153a5090f3b8f0ab.jpg","JPG 재압축","1","600x451","600x451","44","46"
"/uploaded/summernote/202302/a475355a2b7ca9ac264306f29168e5f4.jpg","/images/uploaded/summernote/202302/a475355a2b7ca9ac264306f29168e5f4.jpg","JPG 재압축","1","449x600","449x600","38","39"
"/uploaded/summernote/202302/a4c82813cdeec545e48a48ae1df6bc11.jpg","/images/uploaded/summernote/202302/a4c82813cdeec545e48a48ae1df6bc11.jpg","JPG 재압축","1","2016x1134","1400x788","444","217"
"/uploaded/summernote/202302/a5acaaabfe8cb5a5539e56e158c76310.jpg","/images/uploaded/summernote/202302/a5acaaabfe8cb5a5539e56e158c76310.jpg","JPG 재압축","1","960x540","960x540","43","55"
"/uploaded/summernote/202302/a62118ceb7037409e3f0f8cf81f3ee1e.jpg","/images/uploaded/summernote/202302/a62118ceb7037409e3f0f8cf81f3ee1e.jpg","JPG 재압축","1","1080x648","1080x648","48","59"
"/uploaded/summernote/202302/a6224f8abfd4b81b15e45107d74548ec.jpg","/images/uploaded/summernote/202302/a6224f8abfd4b81b15e45107d74548ec.jpg","JPG 재압축","1","960x720","960x720","83","100"
"/uploaded/summernote/202302/a64ffcfded3a4e376cebbeae17d417c2.png","/images/uploaded/summernote/202302/a64ffcfded3a4e376cebbeae17d417c2.jpg","PNG→JPG","1","1280x720","1280x720","502","132"
"/uploaded/summernote/202302/a671a4d38015c7617d9b4a733a9a50a0.jpg","/images/uploaded/summernote/202302/a671a4d38015c7617d9b4a733a9a50a0.jpg","JPG 재압축","1","2048x1365","1400x933","205","150"
"/uploaded/summernote/202302/a6cba39e8ec2c811302b234e1c38e22b.jpg","/images/uploaded/summernote/202302/a6cba39e8ec2c811302b234e1c38e22b.jpg","JPG 재압축","1","1032x774","1032x774","38","47"
"/uploaded/summernote/202302/a74be794498f48ba03da91893a3e782c.png","/images/uploaded/summernote/202302/a74be794498f48ba03da91893a3e782c.jpg","PNG→JPG","1","1280x720","1280x720","706","122"
"/uploaded/summernote/202302/a780b3d442dbc7cf7676a59ea30bd68e.jpg","/images/uploaded/summernote/202302/a780b3d442dbc7cf7676a59ea30bd68e.jpg","JPG 재압축","1","600x338","600x338","41","44"
"/uploaded/summernote/202302/a79175fe2a46cd00ff4b5756d9d8fbab.jpg","/images/uploaded/summernote/202302/a79175fe2a46cd00ff4b5756d9d8fbab.jpg","JPG 재압축","1","720x540","720x540","58","59"
"/uploaded/summernote/202302/a801e64f668d87554fa8eb9b95f43d75.jpg","/images/uploaded/summernote/202302/a801e64f668d87554fa8eb9b95f43d75.jpg","JPG 재압축","1","600x338","600x338","49","52"
"/uploaded/summernote/202302/a872b0062c92dc13bb5a652af540dfda.jpg","/images/uploaded/summernote/202302/a872b0062c92dc13bb5a652af540dfda.jpg","JPG 재압축","1","2016x1134","1400x788","448","219"
"/uploaded/summernote/202302/a905e160c6a336f067961bb68e74d6d5.jpg","/images/uploaded/summernote/202302/a905e160c6a336f067961bb68e74d6d5.jpg","JPG 재압축","1","600x600","600x600","61","64"
"/uploaded/summernote/202302/a9063de08b0e32f2e32af97604df2f80.jpg","/images/uploaded/summernote/202302/a9063de08b0e32f2e32af97604df2f80.jpg","JPG 재압축","1","2048x1365","1400x933","273","195"
"/uploaded/summernote/202302/a98471978e976b5f15bd7da9ba11392e.jpg","/images/uploaded/summernote/202302/a98471978e976b5f15bd7da9ba11392e.jpg","JPG 재압축","1","600x338","600x338","36","37"
"/uploaded/summernote/202302/a9b2fc0709b2f3e6559e0750b939c5c6.jpg","/images/uploaded/summernote/202302/a9b2fc0709b2f3e6559e0750b939c5c6.jpg","JPG 재압축","1","960x665","960x665","60","84"
"/uploaded/summernote/202302/a9c31c6a0c9bc63f66db24fba3f73f54.jpg","/images/uploaded/summernote/202302/a9c31c6a0c9bc63f66db24fba3f73f54.jpg","JPG 재압축","1","600x338","600x338","51","54"
"/uploaded/summernote/202302/aa3a2034fe83faee9fbb6f93f595159f.png","/images/uploaded/summernote/202302/aa3a2034fe83faee9fbb6f93f595159f.jpg","PNG→JPG","1","1280x720","1280x720","478","180"
"/uploaded/summernote/202302/aa66ca126ce8c7746e887d14a58f3691.jpg","/images/uploaded/summernote/202302/aa66ca126ce8c7746e887d14a58f3691.jpg","JPG 재압축","1","960x720","960x720","78","97"
"/uploaded/summernote/202302/aaa9c78b105541ebca5fc871b2a512b2.jpg","/images/uploaded/summernote/202302/aaa9c78b105541ebca5fc871b2a512b2.jpg","JPG 재압축","1","338x600","338x600","32","33"
"/uploaded/summernote/202302/aad709407d1d6d0830f6704f2ed5ac7e.jpg","/images/uploaded/summernote/202302/aad709407d1d6d0830f6704f2ed5ac7e.jpg","JPG 재압축","1","600x338","600x338","59","63"
"/uploaded/summernote/202302/aae3d3482dc825b4dbbc9a956b39956b.jpg","/images/uploaded/summernote/202302/aae3d3482dc825b4dbbc9a956b39956b.jpg","JPG 재압축","1","600x338","600x338","39","41"
"/uploaded/summernote/202302/ab8c6452fb09104822d9e1a074939811.jpg","/images/uploaded/summernote/202302/ab8c6452fb09104822d9e1a074939811.jpg","JPG 재압축","1","338x600","338x600","38","39"
"/uploaded/summernote/202302/abb2f9c0b956a63dc220eece10eda413.jpg","/images/uploaded/summernote/202302/abb2f9c0b956a63dc220eece10eda413.jpg","JPG 재압축","1","1086x379","1086x379","80","50"
"/uploaded/summernote/202302/abc5305e10f58c597f33210527053dfb.jpg","/images/uploaded/summernote/202302/abc5305e10f58c597f33210527053dfb.jpg","JPG 재압축","1","600x338","600x338","31","32"
"/uploaded/summernote/202302/ac4f18cfecdc032a0820465af09d0501.jpg","/images/uploaded/summernote/202302/ac4f18cfecdc032a0820465af09d0501.jpg","JPG 재압축","1","960x720","960x720","90","113"
"/uploaded/summernote/202302/ad07252a62bbc9f66d9a3b5851039a78.jpg","/images/uploaded/summernote/202302/ad07252a62bbc9f66d9a3b5851039a78.jpg","JPG 재압축","1","1448x2048","990x1400","246","230"
"/uploaded/summernote/202302/ade857e249ec2a08e3ae7d2004b32f06.jpg","/images/uploaded/summernote/202302/ade857e249ec2a08e3ae7d2004b32f06.jpg","JPG 재압축","1","595x337","595x337","67","40"
"/uploaded/summernote/202302/adf6da2f6aab513fe8a74aa95ce3c730.jpg","/images/uploaded/summernote/202302/adf6da2f6aab513fe8a74aa95ce3c730.jpg","JPG 재압축","1","1440x1080","1400x1050","326","188"
"/uploaded/summernote/202302/aef4bbecb14243d7c6bba31e1f8f603a.jpg","/images/uploaded/summernote/202302/aef4bbecb14243d7c6bba31e1f8f603a.jpg","JPG 재압축","1","620x874","620x874","104","99"
"/uploaded/summernote/202302/af5d74c5109cf3664e4f77c477cd44c5.jpg","/images/uploaded/summernote/202302/af5d74c5109cf3664e4f77c477cd44c5.jpg","JPG 재압축","1","2048x2048","1400x1400","452","297"
"/uploaded/summernote/202302/b063654dd0c681fab1c4fe05cb2f737d.jpg","/images/uploaded/summernote/202302/b063654dd0c681fab1c4fe05cb2f737d.jpg","JPG 재압축","1","540x960","540x960","52","61"
"/uploaded/summernote/202302/b1811064aace4c6482b5b7f2b2d1923d.jpg","/images/uploaded/summernote/202302/b1811064aace4c6482b5b7f2b2d1923d.jpg","JPG 재압축","1","1024x683","1024x683","77","82"
"/uploaded/summernote/202302/b1f6d213a39e35d46dd5018db3ef3d32.jpg","/images/uploaded/summernote/202302/b1f6d213a39e35d46dd5018db3ef3d32.jpg","JPG 재압축","1","2048x1365","1400x933","209","154"
"/uploaded/summernote/202302/b21b8ab35ed10ffba5d873851ac44690.jpg","/images/uploaded/summernote/202302/b21b8ab35ed10ffba5d873851ac44690.jpg","JPG 재압축","1","2016x1134","1400x788","379","180"
"/uploaded/summernote/202302/b32c839af485fa441c77a964b799caa6.jpg","/images/uploaded/summernote/202302/b32c839af485fa441c77a964b799caa6.jpg","JPG 재압축","1","720x540","720x540","72","75"
"/uploaded/summernote/202302/b35fa40441ee321d74b85769302fc6a7.jpg","/images/uploaded/summernote/202302/b35fa40441ee321d74b85769302fc6a7.jpg","JPG 재압축","1","1536x2048","1050x1400","296","184"
"/uploaded/summernote/202302/b3703eb59966b90cbac244151982c74e.jpg","/images/uploaded/summernote/202302/b3703eb59966b90cbac244151982c74e.jpg","JPG 재압축","1","449x600","449x600","41","42"
"/uploaded/summernote/202302/b3c42bd24d8ceaaaffb135daf169b16d.jpg","/images/uploaded/summernote/202302/b3c42bd24d8ceaaaffb135daf169b16d.jpg","JPG 재압축","1","600x600","600x600","62","66"
"/uploaded/summernote/202302/b3cda00842f6f369f0a7f1a20d7cc559.jpg","/images/uploaded/summernote/202302/b3cda00842f6f369f0a7f1a20d7cc559.jpg","JPG 재압축","1","600x450","600x450","68","72"
"/uploaded/summernote/202302/b476ec59b48606a11ae16e8872ce65f0.jpg","/images/uploaded/summernote/202302/b476ec59b48606a11ae16e8872ce65f0.jpg","JPG 재압축","1","338x600","338x600","29","31"
"/uploaded/summernote/202302/b49624e663ac67116586cd8aaa98d1e7.png","/images/uploaded/summernote/202302/b49624e663ac67116586cd8aaa98d1e7.jpg","PNG→JPG","1","1280x720","1280x720","1587","150"
"/uploaded/summernote/202302/b4b338ebcb54cb556207f65ef9574d6b.jpg","/images/uploaded/summernote/202302/b4b338ebcb54cb556207f65ef9574d6b.jpg","JPG 재압축","1","1344x1008","1344x1008","112","125"
"/uploaded/summernote/202302/b56232d044156d76b0676d577fdc4c18.jpg","/images/uploaded/summernote/202302/b56232d044156d76b0676d577fdc4c18.jpg","JPG 재압축","1","960x720","960x720","41","53"
"/uploaded/summernote/202302/b57e937e69ea391d2bb40e9521fd3fec.png","/images/uploaded/summernote/202302/b57e937e69ea391d2bb40e9521fd3fec.jpg","PNG→JPG","1","1280x720","1280x720","642","132"
"/uploaded/summernote/202302/b5d1aac6080ce7104a79ca9cc72f3b4e.jpg","/images/uploaded/summernote/202302/b5d1aac6080ce7104a79ca9cc72f3b4e.jpg","JPG 재압축","1","600x338","600x338","32","33"
"/uploaded/summernote/202302/b771e2ddfb52e1c22990f064b53fe182.jpg","/images/uploaded/summernote/202302/b771e2ddfb52e1c22990f064b53fe182.jpg","JPG 재압축","1","2048x1365","1400x933","224","164"
"/uploaded/summernote/202302/b79925ab22d988a7728c77a12214458e.jpg","/images/uploaded/summernote/202302/b79925ab22d988a7728c77a12214458e.jpg","JPG 재압축","1","2048x1536","1400x1050","302","222"
"/uploaded/summernote/202302/b79b1bab158368c827c22ead259dcacf.jpg","/images/uploaded/summernote/202302/b79b1bab158368c827c22ead259dcacf.jpg","JPG 재압축","1","1440x1440","1400x1400","289","252"
"/uploaded/summernote/202302/b80e794db4d77ea8e6232619ff2e5d51.jpg","/images/uploaded/summernote/202302/b80e794db4d77ea8e6232619ff2e5d51.jpg","JPG 재압축","1","2016x1134","1400x788","383","178"
