"언어","종류","게시판","idx","번호","카테고리","제목","작성자","등록일","조회"
"ko","news","news","75","공지","공지사항","[BK-LUPIC 소식] 신현숙 사업단장 키르기스스탄 파견 활동","관리자","2026-09-04","11"
"ko","news","news","73","공지","공지사항","[Abstract Submission Deadline — Extended!] 7th International Nursing Forum 2026, “Nursing and Midwifery Without Borders: Experience, Science, and Innovation.”","관리자","2026-03-20","156"
"ko","news","news","72","공지","공지사항","[Register Now] 7TH INTERNATIONAL FORUM ON NURSING AND MIDWIFERY!","관리자","2026-03-04","190"
"ko","news","news","77","52","공지사항","[BK-LUPIC 소식] 신현숙 사업단장, 키르기스스탄 보건부 의학교육·과학 부서와 회의","관리자","2026-09-04","5"
"ko","news","news","76","51","공지사항","[BK-LUPIC 소식] 신현숙 사업단장, 주키르기스스탄 대한민국 대사관 방문","관리자","2026-09-04","4"
"ko","news","news","74","50","공지사항","[채용] 경희대학교 아동간호학교실 2026 하반기 ODA 영프로페셔널(YP) 채용","관리자","2026-09-03","37"
"ko","news","news","71","49","공지사항","Call for Abstract: 7th International Nursing Forum 2026, “Nursing and Midwifery Without Borders: Experience, Science, and Innovation.”","관리자","2026-02-23","129"
"ko","news","news","70","48","공지사항","[채용] 경희대학교 아동간호학교실 2026 상반기 ODA 영프로페셔널(YP) 채용","관리자","2025-12-24","525"
"ko","news","news","69","47","공지사항","BK-LUPIC May 2025 Faculty Development Workshop: Innovative and Strategic Advancement of Nursing Education in the Kyrgyz Republic","관리자","2025-05-26","685"
"ko","news","news","68","46","공지사항","[채용]2025년 NURSphere Lab 연구원 모집 공고","관리자","2025-05-21","495"
"ko","news","news","66","45","공지사항","Poster Session: CALL FOR ABSTRACT EXTENDED!","관리자","2025-04-10","427"
"ko","news","news","65","44","공지사항","제 6회 International Nursing Forum","관리자","2025-04-09","684"
"ko","news","news","64","43","공지사항","Poster Session: CALL FOR ABSTRACT NOTIFICATION","관리자","2025-03-25","348"
"ko","news","news","63","42","공지사항","키르기즈 공화국 연수단 한국 방문 (2025.02.10. - 2025.02.14.)","관리자","2025-02-20","257"
"ko","news","news","62","41","공지사항","[채용] 경희대학교 아동간호학교실 2025 상반기 ODA 영프로페셔널(YP) 채용 재공고 (기한 연장)","관리자","2025-01-08","776"
"ko","news","news","61","40","공지사항","[채용] 경희대학교 아동간호학교실 2025 상반기 ODA 영프로페셔널(YP) 채용","관리자","2024-12-06","781"
"ko","news","news","60","39","국내언론","키르기즈국립의과대학, 경희대학교에 개교 85주년 맞아 감사장 수여","관리자","2024-09-11","340"
"ko","news","news","59","38","공지사항","BK-LUPIC 선진적 간호교육 구축에 한 걸음 더 다가가다 (BK-LUPIC 1,2차년도 성과 보고)","관리자","2024-07-24","307"
"ko","news","news","58","37","공지사항","[채용마감] 2024년 NURSphere Lab 연구원 모집 공고","관리자","2024-07-22","935"
"ko","news","news","57","36","공지사항","International conference on the development of nursing science with the participation of experts from WHO collaborating centers","관리자","2024-07-17","285"
"ko","news","news","56","35","공지사항","WHO European region Collaborating Centers & country office and KSMA, BK-LUPIC","관리자","2024-07-17","183"
"ko","news","news","55","34","공지사항","BK-LUPIC 2024 교원 역량 강화 프로그램 데이터 관리 및 분석 교육","관리자","2024-06-05","238"
"ko","news","news","54","33","공지사항","국제 간호사의 날 2024","관리자","2024-05-13","721"
"ko","news","news","53","32","공지사항","[보도자료] 키르기즈 공화국에서 개최한 제5회 국제간호포럼 개최","관리자","2024-05-09","328"
"ko","news","news","51","31","국내언론","[국내언론] 키르기즈 공화국에서 개최한 제5회 국제간호포럼 개최 소식 언론 보도","관리자","2024-05-09","743"
"ko","news","news","50","30","공지사항","제 5회 International Nursing Forum","관리자","2024-05-01","306"
"ko","news","news","49","29","공지사항","Poster Session: CALL FOR ABSTRACT EXTENDED!","관리자","2024-04-13","315"
"ko","news","news","48","28","공지사항","Poster Session: CALL FOR ABSTRACT NOTIFICATION","관리자","2024-03-28","427"
"ko","news","news","47","27","공지사항","[채용] 경희대학교 아동간호학교실 2024 상반기 ODA 영프로페셔널(YP) 채용 재공고 (기한 연장)","관리자","2023-12-26","1,348"
"ko","news","news","46","26","공지사항","[채용] 경희대학교 아동간호학교실 2024 상반기 ODA 영프로페셔널(YP) 채용","관리자","2023-12-14","1,202"
"ko","news","news","45","25","공지사항","[채용] 경희대학교 아동간호학교실 2023 하반기 ODA 영프로페셔널(YP) 결원 채용(기한연장)","관리자","2023-08-29","713"
"ko","news","news","44","24","공지사항","[채용] 경희대학교 아동간호학교실 2023 하반기 ODA 영프로페셔널(YP) 결원 채용(마감)","관리자","2023-08-17","285"
"ko","news","news","43","23","공지사항","[채용] 경희대학교 아동간호학교실 2023 하반기 ODA 영프로페셔널(YP) 채용 재공고 (기한 연장-마감)","관리자","2023-07-18","292"
"ko","news","news","42","22","공지사항","[채용] 경희대학교 아동간호학교실 2023 하반기 ODA 영프로페셔널(YP) 채용 (마감)","관리자","2023-06-22","1,029"
"ko","news","news","41","21","공지사항","[국내언론] 키르기즈 공화국 간호학과 조산학의 학사 및 대학원 프로그램 도입 공식 승인 언론 보도","관리자","2023-06-16","366"
"ko","news","news","40","20","공지사항","[보도자료] 키르기즈 공화국 간호학과 조산학의 학사 및 대학원 프로그램 도입 공식 승인","관리자","2023-06-15","726"
"ko","news","news","38","19","공지사항","CALL FOR ABSTRACT EXTENDED !","관리자","2023-06-09","647"
"ko","news","news","35","18","공지사항","Poster Session: CALL FOR ABSTRACT NOTIFICATION","관리자","2023-06-01","678"
"ko","news","news","33","17","공지사항","제 4회 International Nursing Forum","관리자","2023-05-30","709"
"ko","news","news","32","16","공지사항","대한민국 간호법 제정을 지지합니다! (간호법 바로알기 카드뉴스)","관리자","2023-05-19","607"
"ko","news","news","31","15","공지사항","세계 간호사의 날 2023","관리자","2023-05-12","1,138"
"ko","news","news","30","14","공지사항","제 5회 Educational session '간호학 학사 과정과 간호 직무 표준'","관리자","2023-03-29","1,698"
"ko","news","news","29","13","공지사항","제4회 Educational session '키르기즈 공화국의 보건정보시스템 구축을 위한 효과적인 전략 도출 및 적용 방안'","관리자","2023-03-29","429"
"ko","news","news","28","12","공지사항","[채용] 경희대학교 아동간호학교실 2023 상반기 ODA 영프로페셔널(YP) 채용 (마감)","관리자","2023-02-10","455"
"ko","news","news","27","11","공지사항","[채용] 경희대학교 아동간호학교실 2022 하반기 ODA 영프로페셔널(YP) 채용(마감)","관리자","2023-02-10","299"
"ko","news","news","26","10","공지사항","[공지] 국제간호사의 날","관리자","2023-02-10","413"
"ko","news","news","25","9","국내언론","[국내언론] BK-LUPIC Kickoff Ceremony 언론 보도","관리자","2023-02-10","374"
"ko","news","news","24","8","공지사항","[공지] BK-LUPIC 프로젝트가 시작됩니다!","관리자","2023-02-10","542"
"ko","news","news","18","7","공지사항","[공지] 2019 교육부 글로벌교육지원 사업 국내초청 연수","관리자","2023-02-09","401"
"ko","news","news","17","6","공지사항","[공지] 2019 International Conference : Child Health and Nursing Education(마감)","관리자","2023-02-09","305"
"ko","news","news","16","5","공지사항","[공지] Bright Kyrgyzstan 'Good Parenting'","관리자","2023-02-09","293"
"ko","news","news","15","4","공지사항","[공지] GPHO(국제보건전문가) 현장 훈련 프로그램 7기 모집(마감)","관리자","2023-02-09","297"
"ko","news","news","14","3","공지사항","[공지] Bright Kyrgyzstan 홈페이지 오픈","관리자","2023-02-09","258"
"ko","news","news","13","2","공지사항","[공지] GLP(국제보건 리더십 프로그램 7기 및 GPHO(국제보건전문가 현장훈련 프로그램) 4기 모집(마감)","관리자","2023-02-09","246"
"ko","news","news","12","1","공지사항","[공지] 키르기즈스탄 이주민마을 지역사회기반 예방중심 건강증진 사업의 새로운 시작을 함께해주세요!","관리자","2023-02-09","364"
"en","news","news_en","41","Notice","Notice","[Register Now] 7TH INTERNATIONAL FORUM ON NURSING AND MIDWIFERY!","관리자","2026-04-21","92"
"en","news","news_en","40","Notice","Notice","[Program] 7TH INTERNATIONAL FORUM ON NURSING AND MIDWIFERY & WHO CENTRAL ASIA COORDINATION COUNCIL OF CHIEF STATE SPECIALISTS","관리자","2026-04-09","116"
"en","news","news_en","39","Notice","Notice","[Abstract Submission Deadline — Extended!] 7th International Nursing Forum 2026, “Nursing and Midwifery Without Borders: Experience, Science, and Innovation.”","관리자","2026-03-20","133"
"en","news","news_en","33","Notice","Notice","BK-LUPIC Introduction","관리자","2025-09-17","446"
"en","news","news_en","38","33","Notice","[Register Now] 7TH INTERNATIONAL FORUM ON NURSING AND MIDWIFERY!","관리자","2026-03-04","113"
"en","news","news_en","37","32","Notice","Call for Abstract: 7th International Nursing Forum 2026, “Nursing and Midwifery Without Borders: Experience, Science, and Innovation.”","관리자","2026-02-21","150"
"en","news","news_en","32","31","Notice","BK-LUPIC May 2025 Faculty Development Workshop: Innovative and Strategic Advancement of Nursing Education in the Kyrgyz Republic","관리자","2025-05-26","622"
"en","news","news_en","31","30","Notice","Poster Session: CALL FOR ABSTRACT! (Submission date EXTENDED!)","관리자","2025-04-10","387"
"en","news","news_en","30","29","Notice","6th International Nursing Forum","관리자","2025-04-09","555"
"en","news","news_en","29","28","Notice","Poster Session: CALL FOR ABSTRACT NOTIFICATION","관리자","2025-03-25","346"
"en","news","news_en","28","27","Notice","2025 Korea Invitational Training Program (2025.02.10. - 2025.02.14.)","관리자","2025-02-24","578"
"en","news","news_en","27","26","Korean","Kyrgyz State Medical Academy Awards Kyung Hee University on its 85th Anniversary","관리자","2024-09-11","1,076"
"en","news","news_en","26","25","Notice","Advancing Progressive Nursing Education through BK-LUPIC (BK-LUPIC Year 1 and 2 Achievement Report)","관리자","2024-07-24","710"
"en","news","news_en","25","24","Notice","International conference on the development of nursing science with the participation of experts from WHO collaborating centers","관리자","2024-07-17","262"
"en","news","news_en","24","23","Notice","WHO European region Collaborating Centers & country office and KSMA, BK-LUPIC","관리자","2024-07-17","327"
"en","news","news_en","23","22","Notice","BK-LUPIC 2024 Faculty Development Program: Data Management & Data Analysis","관리자","2024-06-05","263"
"en","news","news_en","22","21","Notice","International Nurses Day 2024","관리자","2024-05-13","1,257"
"en","news","news_en","21","20","Korean","[Korean News Article] News coverage of the 5th International Nursing Forum held in the Kyrgyz Republic","관리자","2024-05-09","867"
"en","news","news_en","20","19","Notice","5th International Nursing Forum","관리자","2024-05-01","279"
"en","news","news_en","19","18","Notice","Poster Session: CALL FOR ABSTRACT! (Submission date EXTENDED!)","관리자","2024-04-13","661"
"en","news","news_en","18","17","Notice","Poster Session: CALL FOR ABSTRACT NOTIFICATION","관리자","2024-03-28","474"
"en","news","news_en","17","16","Notice","[Korean News Article] Media reports officially approved Bachelor's and graduate degree programs in nursing and midwifery in the Kyrgyz Republic","관리자","2023-06-16","1,018"
"en","news","news_en","16","15","Notice","[Notice] CALL FOR ABSTRACT! (Submission date EXTENDED!)","관리자","2023-05-30","2,082"
"en","news","news_en","15","14","Notice","[Notice] 4th International Nursing Forum 2023","관리자","2023-05-30","842"
"en","news","news_en","14","13","Notice","International Nurses Day 2023","관리자","2023-05-12","481"
"en","news","news_en","13","12","Notice","[Notice] 5th Educational session 'Bachelor's degree program in Nursing and Professional standard'","관리자","2023-03-29","566"
"en","news","news_en","12","11","Notice","[Notice] 4th Educational session 'Implementation and planning an effective strategy for the health information system in the Kyrgyz Republic'","관리자","2023-03-29","349"
"en","news","news_en","11","10","Korean","[Korean News Article] BK-LUPIC project is welcoming you!","관리자","2023-02-09","715"
"en","news","news_en","10","9","Notice","[Notice] 2022 year in review","관리자","2023-02-09","475"
"en","news","news_en","9","8","Notice","[Notice] Survey on the status and importance of nursing competencies in KR","관리자","2023-02-09","453"
"en","news","news_en","8","7","Notice","[Notice] 2022 Nursing education forum and 2022 Educational session","관리자","2023-02-09","349"
"en","news","news_en","7","6","Notice","[Notice] International Nurses Day","관리자","2023-02-09","232"
"en","news","news_en","6","5","Notice","[Notice] Happy Nurses year! Happy Nurses week!","관리자","2023-02-09","187"
"en","news","news_en","5","4","Notice","[Notice] Open an exhibition for the child health promotion project","관리자","2023-02-09","162"
"en","news","news_en","4","3","Notice","[Notice] Inviting a new program as 'Chick Playschool' in a child health promotion center","관리자","2023-02-09","163"
"en","news","news_en","3","2","Notice","[Notice] Naming the Child Health Promotion Center","관리자","2023-02-09","177"
"en","news","news_en","2","1","Notice","[Notice] Call for abstract of the Intl conference 2019 'Child Health and Nursing Education'","관리자","2023-02-09","255"
"ky","news","news_kg","50","공지","Кулактандыруу","[Бардык каалоочулар үчүн ачык] VII Эл аралык медайымдык жана акушердик иш форум!","관리자","2026-04-21","118"
"ky","news","news_kg","49","공지","Кулактандыруу","VII ЭЛ АРАЛЫК МЕДАЙЫМДЫК ЖАНА АКУШЕРДИК ИШ ФОРУМУ ДҮЙНӨЛҮК САЛАМАТТЫК САКТОО УЮМУНУН БОРБОРДУК АЗИЯДАГЫ МАМЛЕКЕТТИК БАШКЫ АДИСТЕРДИН КООРДИНАЦИЯЛЫК КЕҢЕШИ","관리자","2026-04-10","107"
"ky","news","news_kg","48","공지","Кулактандыруу","[Тезистерди тапшыруу мөөнөтү — узартылды!] VII Эл аралык медайымдык жана акушердик иш форум!","관리자","2026-03-20","149"
"ky","news","news_kg","47","38","Кулактандыруу","[Бардык каалоочулар үчүн ачык] VII Эл аралык медайымдык жана акушердик иш форум!","관리자","2026-03-04","145"
"ky","news","news_kg","46","37","Кулактандыруу","Абстракттарды кабыл алуу жарыясы Медайымдардын 7-Эл аралык Форуму – 2026 «Чек арасыз медайымдык жана акушердик иш: тажрыйба, илим жана инновация»","관리자","2026-02-23","79"
"ky","news","news_kg","45","36","Кулактандыруу","BK-LUPIC, 2025-жылдын май айы – Медайымдык билим берүүнү өнүктүрүүгө багытталган окутуучулар үчүн семинар","관리자","2025-05-26","193"
"ky","news","news_kg","44","35","Кулактандыруу","ПОСТЕРДИК ДОКЛАДКА ТЕЗИСТЕРДИ КАБЫЛ АЛУУ ЖҮРҮП ЖАТАТ (Тезистерди кабыл алуу мөөнөтү узартылды!)","관리자","2025-04-10","175"
"ky","news","news_kg","43","34","Кулактандыруу","VI Эл аралык медайымдык форуму","관리자","2025-04-09","216"
"ky","news","news_kg","42","33","Кулактандыруу","ПОСТЕРДИК ДОКЛАДКА ТЕЗИСТЕРДИ КАБЫЛ АЛУУ ЖҮРҮП ЖАТАТ","관리자","2025-03-25","232"
"ky","news","news_kg","41","32","Кулактандыруу","Кыргызская государственная медицинская академия вручила благодарственное письмо Университету Кёнхи по случаю 85-летия","관리자","2024-09-11","199"
"ky","news","news_kg","40","31","Кулактандыруу","Международной конференции по развитию сестринской науки с участием экспертов коллаборационных центров ВОЗ","관리자","2024-07-17","177"
"ky","news","news_kg","39","30","Кулактандыруу","Коллаборационные центры, Страновые офисы ВОЗ Европейского региона, КГМА им. И.К. Ахунбаева и проект Жаркын Кыргызстан-LUPIC","관리자","2024-07-17","228"
"ky","news","news_kg","38","29","Кулактандыруу","Жаркын Кыргызстан-LUPIC 2024 Программа развития кафедры сестринского дела КГМА им. И.К.Ахунбаева Управление данными и анализ данных","관리자","2024-06-05","212"
"ky","news","news_kg","37","28","Кулактандыруу","Международный день медицинских сестер 2024","관리자","2024-05-13","205"
"ky","news","news_kg","35","27","Кулактандыруу","5-Эл аралык медайымдар форуму","관리자","2024-05-01","280"
"ky","news","news_kg","34","26","Кулактандыруу","ПОСТЕРДИК ДОКЛАДКА ТЕЗИСТЕРДИ КАБЫЛ АЛУУ ЖҮРҮП ЖАТАТ (Тезистерди кабыл алуу мөөнөтү узартылды!)","관리자","2024-04-13","274"
"ky","news","news_kg","33","25","Кулактандыруу","ПОСТЕРДИК ДОКЛАДКА ТЕЗИСТЕРДИ КАБЫЛ АЛУУ ЖҮРҮП ЖАТАТ","관리자","2024-03-28","226"
"ky","news","news_kg","32","24","Кулактандыруу","[Жергиликтүү ММКлар] Кыргыз Республикасында медайымдык жана акушердик иш боюнча бакалавриат жана магистратура программаларын киргизүүгө расмий уруксат берилди","관리자","2023-06-16","1,133"
"ky","news","news_kg","31","23","Кулактандыруу","ПОСТЕРДИК ДОКЛАДКА ТЕЗИСТЕРДИ КАБЫЛ АЛУУ ЖҮРҮП ЖАТАТ (Тезистерди кабыл алуу мөөнөтү узартылды!)","관리자","2023-05-30","686"
"ky","news","news_kg","30","22","Кулактандыруу","Эл аралык форумуна","관리자","2023-05-30","410"
"ky","news","news_kg","29","21","Кулактандыруу","Бүткүл дүйнөлүк медайымдардын күнү 2023","관리자","2023-05-12","246"
"ky","news","news_kg","22","20","Кулактандыруу","[Кулактандыруу] Пятая Образовательная сессия 'Программа подготовки бакалавров по направлению Сестринское дело '","관리자","2023-03-29","286"
"ky","news","news_kg","21","19","Кулактандыруу","[Кулактандыруу] Четвертая Образовательная сессия “Внедрение и планирование эффективной стратегии информационной системы здравоохранения в Кыргызской Республике”","관리자","2023-03-29","258"
"ky","news","news_kg","20","18","Кулактандыруу","[Кулактандыруу] Итоги 2022 года жаркын кыргызстан","관리자","2023-02-09","246"
"ky","news","news_kg","19","17","Кулактандыруу","[Кулактандыруу] сурамжылоого катышууга чакырабыз","관리자","2023-02-09","287"
"ky","news","news_kg","18","16","Кулактандыруу","[Кулактандыруу] Бүгүн биз бардык медайымдарды кесиптик майрамы","관리자","2023-02-09","240"
"ky","news","news_kg","17","15","Кореянын басмалары","BK – LUPIC долбоорунан баарыңыздарга салам!","관리자","2023-02-09","239"
"ky","news","news_kg","16","14","Кулактандыруу","[Кулактандыруу] Кыргыз Республикасында мээрмандык(медайымдардын) билим беруу саясатын жакшыртуу боюнча изилдөөнун сурамжылоосуна катышууга чакырабыз","관리자","2023-02-09","154"
"ky","news","news_kg","15","13","Кулактандыруу","[Кулактандыруу] СпасибоМедсестрам","관리자","2023-02-09","175"
"ky","news","news_kg","14","12","Кулактандыруу","[Кулактандыруу] Ден соолук жумалыгы","관리자","2023-02-09","156"
"ky","news","news_kg","13","11","Кулактандыруу","[Кулактандыруу] Ден соолук сынагын утурлай фотосурөт жана текст сынагы","관리자","2023-02-09","180"
"ky","news","news_kg","12","10","Кулактандыруу","[Кулактандыруу] Ак-Ордо & Ак-Өргө жаңы конушундагы ата-энелердин арасында макала жазуу сынагы","관리자","2023-02-09","199"
"ky","news","news_kg","11","9","Кулактандыруу","[Кулактандыруу] Международная конференция 2019: Здоровье детей и сестринское образование [2]","관리자","2023-02-09","148"
"ky","news","news_kg","9","8","Кулактандыруу","[Кулактандыруу] Сиздерди жаш балдардын ден соолугун чындоо борборундагы оюн-зоок мектебинин программасына чакырабыз!","관리자","2023-02-09","143"
"ky","news","news_kg","8","7","Кулактандыруу","[Кулактандыруу] Жаш балдардын ден соолугун коргоо борборунда оюн-зоок мектебин уюштуруу ата-энелерди кабыл алуу","관리자","2023-02-09","132"
"ky","news","news_kg","7","6","Кулактандыруу","[Кулактандыруу] Көңул бурунуздар! Балдардын ден соолугун чыңдоо комплексинин аталышына сынак жарыяланат!","관리자","2023-02-09","125"
"ky","news","news_kg","6","5","Кулактандыруу","[Кулактандыруу] 2019-чу жыл бою да биз менен бирге болуп, колдоп бериңиздер!","관리자","2023-02-09","143"
"ky","news","news_kg","5","4","Кулактандыруу","[Кулактандыруу] Международная конференция 2019: Здоровье детей и сестринское образование [1]","관리자","2023-02-09","158"
"ky","news","news_kg","4","3","Кулактандыруу","[Кулактандыруу] «Жаркын Кыргызстан»дын расмий сайты ачылды.","관리자","2023-02-09","145"
"ky","news","news_kg","3","2","Кулактандыруу","[Кулактандыруу] GLP( “Эл аралык саламаттыкты сактоо программасы) алкагында 7","관리자","2023-02-09","163"
"ky","news","news_kg","2","1","Кулактандыруу","[Кулактандыруу] Жаркын Кыргызстан: Кыргызстан, Бишкек шаарынын жаны конуштагы балдардын ден соолугун чындоо (жакшыртуу) долбоорунун жаныдан башталышы","관리자","2023-02-09","149"
"ru","news","news_ru","53","공지","Доска объявлений","[Новости BK-LUPIC] Командировка директора Шин Хенсук в Кыргызстан","관리자","2026-09-04","9"
"ru","news","news_ru","52","공지","Зарубежные издательства","Международный день медицинской сестры — Форум 2026","관리자","2026-06-17","59"
"ru","news","news_ru","51","공지","Доска объявлений","[Открыто для всех желающих] VII МЕЖДУНАРОДНЫЙ ФОРУМ СЕСТРИНСКОГО И АКУШЕРСКОГО ДЕЛА!","관리자","2026-04-21","86"
"ru","news","news_ru","50","공지","Доска объявлений","VII МЕЖДУНАРОДНЫЙ ФОРУМ СЕСТРИНСКОГО И АКУШЕРСКОГО ДЕЛА КООРДИНАЦИОННЫЙ СОВЕТ ГЛАВНЫХ ГОСУДАРСТВЕННЫХ СПЕЦИАЛИСТОВ СТРАН ЦЕНТРАЛЬНОЙ АЗИИ ЕВРОПЕЙСКОГО РЕГИОНА ВОЗ","관리자","2026-04-10","79"
"ru","news","news_ru","49","공지","Доска объявлений","[Дедлайн подачи тезисов — продлён!] 7-й Международный форум по сестринскому делу – 2026 «Сестринское дело и акушерство без границ: опыт, наука и инновации»","관리자","2026-03-20","118"
"ru","news","news_ru","46","공지","Доска объявлений","Представление проекта Жаркын Кыргызстан","관리자","2025-09-17","183"
"ru","news","news_ru","55","42","Доска объявлений","[Новости BK-LUPIC] Директор Шин Хенсук провела встречу с Управлением медицинского образования и науки Министерства здравоохранения Кыргызской Республики","관리자","2026-09-04","0"
"ru","news","news_ru","54","41","Доска объявлений","Заголовок: [Новости BK-LUPIC] Директор Шин Хенсук посетила Посольство Республики Корея в Кыргызской Республике","관리자","2026-09-04","1"
"ru","news","news_ru","48","40","Доска объявлений","[Открыто для всех желающих] VII МЕЖДУНАРОДНЫЙ ФОРУМ СЕСТРИНСКОГО И АКУШЕРСКОГО ДЕЛА!","관리자","2026-03-04","130"
"ru","news","news_ru","47","39","Доска объявлений","Объявление о приёме тезисов 7-й Международный форум по сестринскому делу – 2026 «Сестринское дело и акушерство без границ: опыт, наука и инновации»","관리자","2026-02-23","88"
"ru","news","news_ru","45","38","Доска объявлений","Факультетский семинар BK-LUPIC, май 2025 года: Инновационное и стратегическое развитие сестринского образования в Кыргызской Республике","관리자","2025-05-26","261"
"ru","news","news_ru","44","37","Доска объявлений","ВЕДЕТСЯ НАБОР ТЕЗИСОВ на постерные (стендовые) доклады (Прием на тезисов продлен!)","관리자","2025-04-10","154"
"ru","news","news_ru","43","36","Доска объявлений","VI Международный форум по сестринскому делу","관리자","2025-04-09","408"
"ru","news","news_ru","42","35","Доска объявлений","ПРИЁМ ТЕЗИСОВ ДЛЯ ПОСТЕРНЫХ ДОКЛАДОВ!","관리자","2025-03-25","189"
"ru","news","news_ru","41","34","Доска объявлений","Программа обучения в Корее (2025.02.10. - 2025.02.14.)","관리자","2025-02-24","146"
"ru","news","news_ru","40","33","Доска объявлений","Кыргызская государственная медицинская академия вручила благодарственное письмо Университету Кёнхи по случаю 85-летия","관리자","2024-09-11","173"
"ru","news","news_ru","39","32","Доска объявлений","Международной конференции по развитию сестринской науки с участием экспертов коллаборационных центров ВОЗ","관리자","2024-07-17","162"
"ru","news","news_ru","38","31","Доска объявлений","Коллаборационные центры, Страновые офисы ВОЗ Европейского региона, КГМА им. И.К. Ахунбаева и проект Жаркын Кыргызстан-LUPIC","관리자","2024-07-17","161"
"ru","news","news_ru","36","30","Доска объявлений","Жаркын Кыргызстан-LUPIC 2024 Программа развития кафедры сестринского дела КГМА им. И.К.Ахунбаева Управление данными и анализ данных","관리자","2024-06-05","180"
"ru","news","news_ru","35","29","Доска объявлений","Международный день медицинских сестер 2024","관리자","2024-05-13","279"
"ru","news","news_ru","34","28","Доска объявлений","5-й Международный форум по сестринскому делу","관리자","2024-05-01","222"
"ru","news","news_ru","33","27","Доска объявлений","ВЕДЕТСЯ НАБОР ТЕЗИСОВ на постерные (стендовые) доклады (Прием на тезисов продлен!)","관리자","2024-04-13","223"
"ru","news","news_ru","32","26","Доска объявлений","ВЕДЕТСЯ НАБОР ТЕЗИСОВ на постерные (стендовые) доклады","관리자","2024-03-28","211"
"ru","news","news_ru","31","25","Доска объявлений","[Местные СМИ] Официальное утверждение введения бакалавриата и магистратуры по сестринскому делу и акушерству в Кыргызской Республике","관리자","2023-06-16","1,028"
"ru","news","news_ru","29","24","Доска объявлений","ВЕДЕТСЯ НАБОР ТЕЗИСОВ на постерные (стендовые) доклады (Прием на тезисов продлен!)","관리자","2023-05-30","870"
"ru","news","news_ru","28","23","Доска объявлений","международный форум 'Карьерный рост и лидерство в сестринском деле'","관리자","2023-05-30","301"
"ru","news","news_ru","27","22","Доска объявлений","Международный день медсестёр 2023","관리자","2023-05-12","381"
"ru","news","news_ru","25","21","Доска объявлений","[Доска обьявлений] Пятая Образовательная сессия 'Программа подготовки бакалавров по направлению Сестринское дело '","관리자","2023-03-29","308"
"ru","news","news_ru","24","20","Доска объявлений","[Доска обьявлений] Четвертая Образовательная сессия “Внедрение и планирование эффективной стратегии информационной системы здравоохранения в Кыргызской Республике”","관리자","2023-03-29","314"
"ru","news","news_ru","23","19","Доска объявлений","[Доска обьявлений] Итоги 2022 года жаркын кыргызстан","관리자","2023-02-10","296"
"ru","news","news_ru","22","18","Доска объявлений","[Доска обьявлений] примите участие в опросе медсестёр","관리자","2023-02-10","281"
"ru","news","news_ru","21","17","Доска объявлений","[Доска обьявлений] Сегодня мы хотим поздравить всех медсестер с их профессиональным праздником - Международным днем медсестры.","관리자","2023-02-10","264"
"ru","news","news_ru","20","16","Зарубежные издательства","Проект BK – LUPIC приветствует всех вас!","관리자","2023-02-10","293"
"ru","news","news_ru","19","15","Доска объявлений","[Доска обьявлений] набор респондентор для опроса в исслеловании по улучшению политики сестринского образования в Кыргызской Республике","관리자","2023-02-10","176"
"ru","news","news_ru","18","14","Доска объявлений","[Доска обьявлений] СпасибоМедсестрам","관리자","2023-02-10","203"
"ru","news","news_ru","17","13","Доска объявлений","[Доска обьявлений] Ден соолук жумалыгы","관리자","2023-02-10","170"
"ru","news","news_ru","16","12","Доска объявлений","[Доска обьявлений] Ден соолук сынагын утурлай фотосурөт жана текст сынагы","관리자","2023-02-10","179"
"ru","news","news_ru","15","11","Доска объявлений","[Доска обьявлений] Ак-Ордо & Ак-Өргө жаңы конушундагы ата-энелердин арасында макала жазуу сынагы","관리자","2023-02-10","112"
"ru","news","news_ru","14","10","Доска объявлений","[Доска обьявлений] Международная конференция 2019: Здоровье детей и сестринское образование","관리자","2023-02-10","144"
"ru","news","news_ru","13","9","Доска объявлений","[Доска обьявлений] Сиздерди жаш балдардын ден соолугун чындоо борборундагы оюн-зоок мектебинин программасына чакырабыз!","관리자","2023-02-10","104"
"ru","news","news_ru","12","8","Доска объявлений","[Доска обьявлений] Жаш балдардын ден соолугун коргоо борборунда оюн-зоок мектебин уюштуруу ата-энелерди кабыл алуу","관리자","2023-02-10","138"
"ru","news","news_ru","11","7","Доска объявлений","[Доска обьявлений] Көңул бурунуздар! Балдардын ден соолугун чыңдоо комплексинин аталышына сынак жарыяланат!","관리자","2023-02-10","106"
"ru","news","news_ru","10","6","Доска объявлений","[Доска обьявлений] Будьте с нами и в 2019 году!","관리자","2023-02-10","101"
"ru","news","news_ru","9","5","Доска объявлений","[Доска обьявлений] Международная конференция 2019: Здоровье детей и сестринское образование","관리자","2023-02-10","103"
"ru","news","news_ru","8","4","Доска объявлений","[Доска обьявлений] Объявление о приеме аннотаций на международную конференцию 2019","관리자","2023-02-10","124"
"ru","news","news_ru","7","3","Доска объявлений","[Доска обьявлений] Официальный сайт «Жаркын Кыргызстан» открыт.","관리자","2023-02-10","296"
"ru","news","news_ru","5","2","Доска объявлений","[Доска обьявлений] GLP( “Эл аралык саламаттыкты сактоо программасы) алкагында 7","관리자","2023-02-10","189"
